,iter,obj_val,obs_err,test_err,nuc_norm,time,mu
0,1.0,1997.3231005779503,89.27769869155948,0.9982536923876043,2.348114831365171,0.19762372970581055,2.0
1,2.0,1969.2551270594129,87.51662468949436,0.9793484861700041,27.23261389947944,0.3049483299255371,2.0
2,3.0,1764.7683296174323,73.36312614943034,0.8264305162574094,209.6156300065624,0.4203832149505615,2.0
3,4.0,1589.9338601756199,52.69279913112644,0.5996183963703917,447.90054505365504,0.537996768951416,2.0
4,5.0,1587.9979534651106,50.811969118754455,0.578421306116015,471.2669510168982,0.653815746307373,2.0
5,6.0,5832.02367485299,18.730883922885425,0.2189841272234055,1289.012003821823,1.1354639530181885,0.053909964415192455
6,7.0,5745.47806649861,18.634388424418404,0.2180944468306714,1262.4595806522161,1.3068556785583496,0.053909964415192455
7,8.0,4193.764937295084,12.236458074837952,0.1474011853643464,1402.5261105905192,1.6237869262695312,0.053909964415192455
8,9.0,3395.5897601329884,7.379932682349314,0.09213547155174143,1445.2283694648886,2.0064697265625,0.053909964415192455
9,10.0,3234.539149769092,6.165949199540571,0.07733716891967891,1440.9620501823,2.350961685180664,0.053909964415192455
10,11.0,17108.65913198534,3.912771484303707,0.049878366562082874,1398.6387697682912,2.8688931465148926,0.0005348812967316263
11,12.0,13834.612902003082,3.434791831880754,0.04373535386629247,1403.0946995135157,3.067614793777466,0.0005348812967316263
12,13.0,11779.611381372277,3.097465774217551,0.03945375324481572,1405.4956759806626,3.2713072299957275,0.0005348812967316263
13,14.0,10046.258726375105,2.781281453864101,0.03545831530005125,1407.595144251466,3.469944715499878,0.0005348812967316263
14,15.0,8551.1760587569,2.4763423136410934,0.03162252897825369,1409.4047790945297,3.668041706085205,0.0005348812967316263
15,16.0,7304.187099907165,2.1897736097200053,0.028028357584407786,1410.8913939207735,3.866316318511963,0.0005348812967316263
16,17.0,6313.389604261447,1.9320194625216134,0.02479481253896084,1412.055745591061,4.063304662704468,0.0005348812967316263
17,18.0,22059.227766022566,1.7100185046312415,0.02200417972954604,1412.2847503156145,4.577597379684448,7.601287337250686e-05
18,19.0,18147.23789851469,1.5261898345920022,0.01967670326218623,1412.8921938126778,4.781454086303711,7.601287337250686e-05
19,20.0,15309.525443676092,1.377576845828284,0.01778005656748235,1413.3266269864118,5.005575895309448,7.601287337250686e-05
20,21.0,13253.152791301089,1.2589683011270043,0.01625368192164789,1413.6397149280683,5.22222638130188,7.601287337250686e-05
21,22.0,11746.982560290553,1.1644548346083836,0.01502741911174744,1413.8681871006365,5.420172691345215,7.601287337250686e-05
22,23.0,25845.586906126075,1.0884926615466137,0.01403483641845686,1414.0668770144953,5.942594289779663,2.573734518783813e-05
23,24.0,23296.874346869197,1.0264549438105068,0.013219370542789516,1414.186671066339,6.181213855743408,2.573734518783813e-05
24,25.0,21284.232656062246,0.9746793974272698,0.01253605512642897,1414.2810478591732,6.380306959152222,2.573734518783813e-05
25,26.0,19646.448392876282,0.9304232853202227,0.01195086191918743,1414.3587564709032,6.575355291366577,2.573734518783813e-05
26,27.0,18275.433835942342,0.8916883401056023,0.011438657793069537,1414.425237366882,6.770376682281494,2.573734518783813e-05
27,28.0,17098.651216497194,0.8570458109733631,0.010981237239016717,1414.4840312890417,6.972480058670044,2.573734518783813e-05
28,29.0,16067.176588777867,0.8254860295699166,0.010565559332784427,1414.5374555993767,7.178622245788574,2.573734518783813e-05
29,30.0,15147.712773542284,0.7962995460265703,0.010182320078781375,1414.5870218236366,7.385330677032471,2.573734518783813e-05
30,31.0,14317.297698356471,0.7689881673890473,0.009824889347009914,1414.6337101984282,7.5960187911987305,2.573734518783813e-05
31,32.0,13559.825064443636,0.7432008858943839,0.009488517333101269,1414.678154287586,7.8034987449646,2.573734518783813e-05
32,33.0,12863.756047901012,0.7186885504120152,0.009169772800979536,1414.7207693495568,8.016577005386353,2.573734518783813e-05
33,34.0,12220.607760017387,0.6952719951240933,0.008866149414861961,1414.7618216123267,8.228546380996704,2.573734518783813e-05
34,35.0,11623.971224462219,0.6728204681721915,0.00857578587607578,1414.8014904072418,8.439975261688232,2.573734518783813e-05
