,iter,obj_val,obs_err,test_err,nuc_norm,time,mu
0,1.0,7040435.780954524,22.787978826406807,0.19661383596788182,3520152.978979888,1.1622591018676758,2.0
1,2.0,7393767.511249963,14.20224289294246,0.18407063976993024,3696858.5426620827,2.297184705734253,2.0
2,3.0,7683251.384835119,11.273616007969236,0.18775164385280504,3841609.8056153227,3.3464696407318115,2.0
3,4.0,7904631.671588657,9.752868162398576,0.19181710223649612,3952303.9459896544,4.486961126327515,2.0
4,5.0,8075282.008165842,8.794910193159032,0.19532945120276332,4037631.335277258,5.661194801330566,2.0
5,6.0,38413024.058791436,8.110719188770764,0.1984428395394277,4106267.220298138,8.196366548538208,1.089117537343847e-06
6,7.0,34690492.79454653,7.577453239529532,0.2013928806989722,4165356.3421356375,9.423425912857056,1.089117537343847e-06
7,8.0,31861314.730996452,7.143258548394636,0.204219872793302,4217931.020631855,10.630063772201538,1.089117537343847e-06
8,9.0,29657379.6655891,6.783847668948859,0.20688499921098574,4264956.439120064,11.785802364349365,1.089117537343847e-06
9,10.0,27914251.64596962,6.483882081449081,0.20935289726471218,4306944.505395825,13.215609312057495,1.089117537343847e-06
10,11.0,111837167.8762465,6.230652146626217,0.21161889071177103,4344541.330282943,15.314536571502686,1.8818103162595736e-07
11,12.0,104837831.86705337,6.013415344474805,0.21370308530207913,4378521.276426415,16.471134424209595,1.8818103162595736e-07
12,13.0,98937726.88332006,5.823845860415374,0.2156332013971277,4409618.744121119,17.683424711227417,1.8818103162595736e-07
13,14.0,93872859.55757783,5.655906129141471,0.21743351928342053,4438424.181120174,18.816812992095947,1.8818103162595736e-07
14,15.0,89460506.72361976,5.505301756431938,0.2191223755201784,4465372.295561257,20.062820434570312,1.8818103162595736e-07
15,16.0,85571202.67881185,5.368933140956083,0.2207139177336074,4490770.528094199,21.235289096832275,1.8818103162595736e-07
16,17.0,82110411.47029598,5.244503432167546,0.2222199146848291,4514838.180080331,22.366896390914917,1.8818103162595736e-07
17,18.0,79007344.71323687,5.130273549631086,0.22365056803893293,4537732.289981768,23.567510843276978,1.8818103162595736e-07
18,19.0,76207877.97058982,5.024903568836074,0.2250146711968797,4559569.956792593,24.78249430656433,1.8818103162595736e-07
19,20.0,73669765.35562906,4.927341843612104,0.2263193575497941,4580439.397807327,26.0249605178833,1.8818103162595736e-07
20,21.0,71359209.98626922,4.836740451179884,0.2275702383903239,4600412.273833917,27.168224096298218,1.8818103162595736e-07
21,22.0,69248467.00632894,4.75239400651676,0.22877155836077928,4619550.515151437,28.370500802993774,1.8818103162595736e-07
22,23.0,67314201.81438972,4.6736970469877175,0.2299265645776519,4637911.382238696,29.50079369544983,1.8818103162595736e-07
23,24.0,65536423.29463309,4.600117360506576,0.2310378964146693,4655548.607378332,30.79931640625,1.8818103162595736e-07
24,25.0,63897798.82285371,4.531180210744564,0.23210785375531684,4672513.044477182,32.03277611732483,1.8818103162595736e-07
25,26.0,62383208.342435576,4.46645954332824,0.23313850341206285,4688852.167178739,33.204082012176514,1.8818103162595736e-07
26,27.0,60979416.32910654,4.405572272145499,0.2341318822551661,4704607.937666209,34.422818422317505,1.8818103162595736e-07
27,28.0,59674832.35296276,4.348174603692717,0.23508994215859608,4719817.685233696,35.661768436431885,1.8818103162595736e-07
28,29.0,58459286.65444668,4.293958030302448,0.23601461200371443,4734513.017480215,36.886757135391235,1.8818103162595736e-07
29,30.0,57323833.64694307,4.242645302638107,0.23690781168603764,4748721.364197765,38.14974927902222,1.8818103162595736e-07
30,31.0,56260584.72960147,4.193986955446309,0.23777128081059176,4762466.1411991175,39.394248962402344,1.8818103162595736e-07
31,32.0,55262542.60939559,4.147757025985597,0.23860677844643272,4775768.550296098,40.93579149246216,1.8818103162595736e-07
32,33.0,54323479.31857376,4.1037502164361,0.23941600533798987,4788648.049855574,42.08262848854065,1.8818103162595736e-07
33,34.0,53437824.31936184,4.061778944769178,0.24020050147129737,4801123.669495888,43.33537983894348,1.8818103162595736e-07
34,35.0,52600580.05300678,4.021671295645884,0.24096185712815651,4813214.694742048,44.75443768501282,1.8818103162595736e-07
35,36.0,51807257.04166748,3.983269630512388,0.24170157156988809,4824940.604907641,46.03039836883545,1.8818103162595736e-07
36,37.0,179459228.89959005,3.9464290516627534,0.24242103030038453,4836321.623536379,48.34939742088318,4.586434847003142e-08
37,38.0,176447962.27528694,3.911017035301505,0.24312159973444153,4847378.3913225075,49.675041913986206,4.586434847003142e-08
38,39.0,173573928.9455219,3.876912450986036,0.24380460059688444,4858131.653781082,50.96471834182739,4.586434847003142e-08
39,40.0,170825016.53555617,3.844005086402795,0.24447120562536062,4868602.1772680115,52.23617959022522,4.586434847003142e-08
40,41.0,168190399.84637308,3.8121952181676466,0.24512252331739906,4878810.362369585,53.52319073677063,4.586434847003142e-08
41,42.0,165660403.206805,3.7813927055533156,0.24575963316126778,4888776.12477067,54.799933671951294,4.586434847003142e-08
