,iter,obj_val,obs_err,test_err,nuc_norm,time,mu
0,1.0,5523927.981896505,30.81988738427799,0.15724364328989654,2761845.257765955,1.094388723373413,2.0
1,2.0,5735212.431382865,19.166336234997132,0.11779531492143284,2867560.297135848,2.197415590286255,2.0
2,3.0,5846720.482182341,14.806551750102766,0.09894051274639672,2923332.8368443293,3.3179802894592285,2.0
3,4.0,5942720.528027554,12.670316519079515,0.08879724944729289,2971340.1968986904,4.465716600418091,2.0
4,5.0,6021908.709029518,11.415219321516847,0.08241334630000015,3010938.066110739,5.71976113319397,2.0
5,6.0,35679815.60278442,10.593251845152425,0.07782158276123154,3040437.846202548,9.507937908172607,1.8956250628333262e-06
6,7.0,32436111.625319224,9.987737848474385,0.07416696444867149,3062117.2668868117,10.83891487121582,1.8956250628333262e-06
7,8.0,29945425.5325411,9.496094658755057,0.0711479984139357,3080090.1775433235,11.983155488967896,1.8956250628333262e-06
8,9.0,27932934.552924525,9.078803278788671,0.06860814074336787,3096085.97176657,13.155740976333618,1.8956250628333262e-06
9,10.0,26266552.020816498,8.717949342624655,0.06639492232281094,3109848.6155716483,14.337932109832764,1.8956250628333262e-06
10,11.0,106930374.94473353,8.400366043516494,0.06437787855301735,3120769.4865527786,16.884860277175903,3.504169503208331e-07
11,12.0,100179326.0168201,8.11316269749768,0.06247013378340908,3128886.0712488107,18.067219018936157,3.504169503208331e-07
12,13.0,94109556.35559313,7.846109245433212,0.06063126152325523,3134649.431949358,19.476698875427246,3.504169503208331e-07
13,14.0,88541722.75700526,7.593012962203817,0.058847752733312,3138543.2989913775,20.637492656707764,3.504169503208331e-07
14,15.0,83388584.12283365,7.351120441827546,0.05711429986093155,3140954.601015681,21.745868682861328,3.504169503208331e-07
15,16.0,78613947.2410612,7.119761574946379,0.05542734919719149,3142195.605603293,22.964688777923584,3.504169503208331e-07
16,17.0,74193469.43468715,6.898726891405768,0.053786126762109816,3142589.035584577,24.184064388275146,3.504169503208331e-07
17,18.0,70096594.52066848,6.687401103740126,0.052193887236348394,3142496.555374826,25.490265607833862,3.504169503208331e-07
18,19.0,66291218.263284616,6.48496177331153,0.05065533581935953,3142259.434369142,26.82569146156311,3.504169503208331e-07
19,20.0,62752390.654254906,6.290848324007746,0.04917364063436006,3142135.4454369475,28.172044038772583,3.504169503208331e-07
20,21.0,59462430.31824994,6.104820367659284,0.047750000577847895,3142296.096230602,29.429548978805542,3.504169503208331e-07
21,22.0,56405398.93245405,5.926681868693382,0.0463843791886,3142868.6414490025,30.641403913497925,3.504169503208331e-07
22,23.0,53564022.4146809,5.756099916666881,0.04507589940180001,3143966.4293145784,31.89305543899536,3.504169503208331e-07
23,24.0,50922205.286306165,5.592747052028495,0.043822850304580135,3145672.7250688416,33.14889907836914,3.504169503208331e-07
24,25.0,48469911.1945738,5.436627375478394,0.042623227549053164,3147992.4860992758,34.383681297302246,3.504169503208331e-07
25,26.0,46204572.001042336,5.28822441402033,0.04147552072859485,3150827.1545404666,35.6149365901947,3.504169503208331e-07
26,27.0,44126496.53706993,5.148249602625466,0.04037930234079515,3154007.4722018917,36.879745960235596,3.504169503208331e-07
27,28.0,42231718.64277733,5.017155065357493,0.039334530503487744,3157363.787143226,38.139081954956055,3.504169503208331e-07
28,29.0,40508480.518532634,4.894829594012369,0.03834009293459993,3160777.220104904,39.46179962158203,3.504169503208331e-07
29,30.0,38939028.6783603,4.780653975596978,0.03739299331629689,3164186.9188983613,40.72889494895935,3.504169503208331e-07
30,31.0,37503405.031406306,4.673732263929141,0.03648868792577976,3167572.485112026,42.13112664222717,3.504169503208331e-07
31,32.0,36182175.93862286,4.573083986134192,0.03562207466163063,3170935.61574415,43.48517680168152,3.504169503208331e-07
32,33.0,34957544.987746075,4.477737751101423,0.03478831182334249,3174287.9724469003,44.78894376754761,3.504169503208331e-07
33,34.0,33813547.24313275,4.386761804626512,0.03398314315827846,3177643.8570736605,46.04480504989624,3.504169503208331e-07
34,35.0,32735944.326735627,4.299270908818287,0.03320272405089875,3181017.0728050023,47.3191704750061,3.504169503208331e-07
35,36.0,31712103.91787193,4.2144301399490995,0.032443657732998246,3184417.9324929886,48.67741346359253,3.504169503208331e-07
36,37.0,122451507.09993225,4.131464098396749,0.031702824584262025,3187854.6223539417,51.62729334831238,7.352521331634772e-08
37,38.0,117908068.148873,4.049673787564518,0.030977443099150948,3191333.6143727778,53.119144678115845,7.352521331634772e-08
38,39.0,113486836.30264775,3.968460182508046,0.03026528344504763,3194861.439247648,54.598373889923096,7.352521331634772e-08
39,40.0,109160999.41399117,3.8873521265018165,0.029564605903691112,3198443.5598076484,56.06598901748657,7.352521331634772e-08
40,41.0,104913252.77589294,3.806022024845079,0.028874131545428245,3202081.5854731295,57.60379886627197,7.352521331634772e-08
41,42.0,100735150.11618507,3.724288838701192,0.028192696680692412,3205769.1671114457,59.17597436904907,7.352521331634772e-08
42,43.0,96625441.41886021,3.6421008879427363,0.0275189136181542,3209489.1795872375,60.77506136894226,7.352521331634772e-08
43,44.0,92587412.74557959,3.559495639979089,0.02685096697184479,3213215.2067305925,62.32231688499451,7.352521331634772e-08
44,45.0,88626095.74131267,3.4765509869391797,0.026186788839396652,3216918.3266823604,63.84388828277588,7.352521331634772e-08
45,46.0,84746286.96508133,3.393347016378389,0.02552442333948868,3220574.4038872877,65.39914655685425,7.352521331634772e-08
46,47.0,80952147.99145523,3.3099572818711684,0.02486246122982036,3224168.4464238845,66.95270729064941,7.352521331634772e-08
47,48.0,77247966.2929837,3.22646537116787,0.024200328013739815,3227694.1668350347,68.47042846679688,7.352521331634772e-08
48,49.0,73639070.96445614,3.1429878835061866,0.02353820809182674,3231149.9804945965,70.06336665153503,7.352521331634772e-08
49,50.0,70132152.6889523,3.059686840986723,0.022876880807536772,3234534.677850954,71.69091749191284,7.352521331634772e-08
50,51.0,66734648.93010286,2.9767609465535365,0.022217387415180416,3237844.613015032,73.27208018302917,7.352521331634772e-08
51,52.0,63453566.496259615,2.894420777258549,0.02156078946709818,3241073.183677404,75.34530782699585,7.352521331634772e-08
52,53.0,60294261.47186646,2.8128582052268745,0.020907996778652363,3244212.2477220977,76.84311580657959,7.352521331634772e-08
53,54.0,57259479.79863944,2.7322171330538274,0.020259796879787056,3247255.016092953,78.3171124458313,7.352521331634772e-08
54,55.0,54349024.335647695,2.652576294390239,0.019616896131789303,3250198.724191103,79.65345811843872,7.352521331634772e-08
55,56.0,51560254.034568116,2.573952930604058,0.018980014404334365,3253046.203320088,81.18817281723022,7.352521331634772e-08
56,57.0,48889110.7440658,2.49632313032254,0.01835001652996308,3255806.3364766343,83.00691294670105,7.352521331634772e-08
57,58.0,46331409.92420553,2.4196545564085645,0.017727923485597062,3258492.496229586,84.53237748146057,7.352521331634772e-08
58,59.0,43883844.22042813,2.343936803104265,0.01711491367229149,3261120.3514074413,86.03871655464172,7.352521331634772e-08
59,60.0,41544463.249719426,2.2692008498760843,0.01651221726243764,3263705.4172470476,87.64417791366577,7.352521331634772e-08
60,61.0,39312613.24513813,2.1955241346401846,0.0159210414076201,3266261.6013879683,89.25485849380493,7.352521331634772e-08
61,62.0,37188468.74704419,2.1230222112852997,0.015342542411393906,3268800.055439739,90.90511155128479,7.352521331634772e-08
62,63.0,35172334.440406814,2.0518299659598203,0.014777636052375637,3271328.7473899648,92.57172346115112,7.352521331634772e-08
63,64.0,33263958.816105526,1.9820788440264887,0.014226965963046038,3273852.424339945,94.3370988368988,7.352521331634772e-08
64,65.0,31461901.33182376,1.9138708941009603,0.013690801146673754,3276373.405704209,95.84535908699036,7.352521331634772e-08
65,66.0,29763227.839988947,1.847260228733629,0.013169133412480404,3278892.2183278603,97.47109484672546,7.352521331634772e-08
66,67.0,28163731.364212,1.7822524665204382,0.012661865146174501,3281407.882849487,99.00387001037598,7.352521331634772e-08
67,68.0,26659250.302568633,1.7188518203501861,0.012169378895404136,3283916.1792837866,100.66803884506226,7.352521331634772e-08
68,69.0,25247834.039791342,1.6571571893046242,0.011693108837940886,3286406.0280934386,102.35779452323914,7.352521331634772e-08
69,70.0,23931111.6907977,1.5974430415360705,0.01123568463160644,3288857.894273578,104.01792979240417,7.352521331634772e-08
