,iter,obj_val,obs_err,test_err,nuc_norm,time,mu
0,1.0,26734.08428580917,325.80814385526065,0.9930452099576857,98.17381760330899,0.832880973815918,2.0
1,2.0,8129.140712231588,55.133149982313476,0.17419523092001354,3684.61232774426,1.5524365901947021,2.0
2,3.0,7657.9184997601305,55.566979850757,0.17417307496930323,3442.998093663261,2.2782135009765625,2.0
3,4.0,7552.3676681717925,58.303075437368975,0.18253877998923432,3351.277758403954,2.9895784854888916,2.0
4,5.0,7525.508023722414,59.85267719910442,0.18727906905013053,3314.961140873683,3.700786590576172,2.0
5,6.0,86813.56545524666,37.198572489596074,0.11752304421325191,5087.496312465498,7.000972032546997,0.009027658946151297
6,7.0,35974.96710182031,20.46208680501106,0.09888477424580087,6392.644874757347,9.114444971084595,0.009027658946151297
7,8.0,24275.59868791797,14.65248531096806,0.08694622320987623,6192.312062351373,11.042657852172852,0.009027658946151297
8,9.0,20581.266796673226,12.355515799201974,0.08087353336870408,6063.104102676533,12.871300458908081,0.009027658946151297
9,10.0,18690.61819947771,11.044519927731475,0.07632378483002761,5967.317608210998,15.03320837020874,0.009027658946151297
10,11.0,147602.47498324732,10.09339774014335,0.07624209676218155,6034.5770607453505,19.302168130874634,0.00037583627883155257
11,12.0,132733.4104435762,9.522709384655245,0.07516896192144912,6046.561097779654,21.26915407180786,0.00037583627883155257
12,13.0,122213.92511684446,9.097861143197177,0.07422837715970661,6049.027732235243,23.3226056098938,0.00037583627883155257
13,14.0,114093.87860288881,8.756049644415022,0.07339917833299138,6048.399715393206,25.309306383132935,0.00037583627883155257
14,15.0,107621.05551224257,8.473839294232945,0.07264022659261736,6046.410486943775,27.34253740310669,0.00037583627883155257
15,16.0,214126.62198186072,8.239073521500936,0.07203316453030867,6044.606057542147,31.62397050857544,0.0001679944633458216
16,17.0,204551.01024158008,8.041581383239029,0.07137350771860973,6041.632504795656,33.73443961143494,0.0001679944633458216
17,18.0,196529.66419568445,7.872394233900264,0.07071352340019442,6037.698923861377,35.78031349182129,0.0001679944633458216
18,19.0,189656.43388454456,7.724525340762186,0.07005706128571418,6033.189785263804,37.81372880935669,0.0001679944633458216
19,20.0,183641.08706099013,7.592789335440755,0.06940336657646605,6028.356180683874,39.84730911254883,0.0001679944633458216
20,21.0,178280.28167290866,7.473461511264563,0.06874861031481931,6023.373402609654,41.90371561050415,0.0001679944633458216
21,22.0,173431.28268475688,7.363883688977915,0.06808751674978676,6018.3643238383265,44.0230815410614,0.0001679944633458216
22,23.0,168990.90125126514,7.262107135272716,0.06741494318090353,6013.399798136332,46.16141653060913,0.0001679944633458216
23,24.0,164880.62859576129,7.166621874081779,0.06672746080896413,6008.5259175392275,48.21964907646179,0.0001679944633458216
24,25.0,161038.30353778292,7.076205386210975,0.0660238489037185,6003.775382996653,50.26970386505127,0.0001679944633458216
25,26.0,157413.92403659655,6.989851435098594,0.06530497333164256,5999.174345298939,52.32510232925415,0.0001679944633458216
26,27.0,153967.2676355905,6.906733183777502,0.06457303974000235,5994.74180042063,54.370277404785156,0.0001679944633458216
27,28.0,150666.40843423436,6.826182741609563,0.06383100271923024,5990.486168833317,56.48551058769226,0.0001679944633458216
28,29.0,147486.40914007268,6.747671537235256,0.06308192428411057,5986.401358183225,58.520636796951294,0.0001679944633458216
29,30.0,144408.13968594107,6.670790613033478,0.06232855506990737,5982.471647600041,60.590999364852905,0.0001679944633458216
30,31.0,141416.91489668985,6.595224146492194,0.061573087565104566,5978.673090907712,62.66197943687439,0.0001679944633458216
31,32.0,138501.37030175197,6.520726478625493,0.060817023957324766,5974.978079626859,64.7675576210022,0.0001679944633458216
32,33.0,135652.55974276146,6.447102965650357,0.0600612542728343,5971.359444428071,66.91105628013611,0.0001679944633458216
33,34.0,132863.12093805033,6.374191038184679,0.05930640842040613,5967.794904866112,69.01361036300659,0.0001679944633458216
34,35.0,130126.64146641394,6.301845647434368,0.058552880801437314,5964.262089922149,71.12949967384338,0.0001679944633458216
35,36.0,127436.98570138135,6.229922249290165,0.05780098200304709,5960.73932237183,73.25441575050354,0.0001679944633458216
36,37.0,124787.95467493412,6.15826752373722,0.05705093879520253,5957.208323466366,75.37143540382385,0.0001679944633458216
37,38.0,122173.22530505226,6.086717435126883,0.056302740943276565,5953.651129245294,77.71523714065552,0.0001679944633458216
38,39.0,119586.66504820996,6.015105328852454,0.05555589817535629,5950.051923379909,79.80638241767883,0.0001679944633458216
39,40.0,117022.8304039135,5.943276105949171,0.05480918341770129,5946.392867211899,81.96517562866211,0.0001679944633458216
40,41.0,114477.12383472161,5.871091150757519,0.054060309517455586,5942.658150659995,84.12907671928406,0.0001679944633458216
41,42.0,111945.6811523534,5.7984262911306645,0.053305933649976024,5938.829359295191,86.33321070671082,0.0001679944633458216
42,43.0,109424.87828129045,5.725157896815922,0.05254173744920687,5934.889734150222,88.56520295143127,0.0001679944633458216
43,44.0,106910.76031762181,5.651145593745584,0.051762640067640954,5930.828031205865,90.7760169506073,0.0001679944633458216
44,45.0,104398.55266560739,5.576216090799482,0.050963586526535966,5926.641401849522,92.97936868667603,0.0001679944633458216
45,46.0,101882.51988975974,5.5001562201193686,0.05013994699451232,5922.338125647478,95.19491696357727,0.0001679944633458216
46,47.0,99356.1265646864,5.422714544913884,0.04928803086750031,5917.940999194179,97.43867564201355,0.0001679944633458216
47,48.0,96812.76877360942,5.343621113987281,0.04840574614484374,5913.486047841567,99.7673830986023,0.0001679944633458216
48,49.0,94246.93435902984,5.262622280704722,0.047492889285542204,5909.023682709909,102.06556391716003,0.0001679944633458216
